id_locacao;id_loja;id_atendente;id_cliente;id_veiculo;data_locacao;data_devolucao;valor_diaria;dias_locacao;valor_total;status
15284;1;3;5;3;29-07-2023;03-08-2023;364,77;5;1823,85;Ativa
15285;25;73;8;28;01-11-2022;04-11-2022;407,62;3;1222,86;Ativa
15286;13;37;32;22;17-05-2024;25-05-2024;372,89;8;2983,12;Ativa
15287;10;28;78;40;19-09-2024;17-10-2024;419,86;28;11756,08;Cancelada
15288;28;84;87;27;08-04-2022;17-04-2022;228,6;9;2057,4;Ativa
15289;9;27;7;19;13-05-2024;07-06-2024;413,15;25;10328,75;Ativa
15290;9;25;98;31;30-09-2025;27-10-2025;380,14;27;10263,78;Cancelada
15291;23;67;97;19;17-08-2022;30-08-2022;361,53;13;4699,89;Finalizada
15292;9;25;7;6;16-06-2024;15-07-2024;213,56;29;6193,24;Cancelada
15293;17;51;25;16;09-01-2023;20-01-2023;369,08;11;4059,88;Ativa
15294;6;17;93;7;22-07-2023;01-08-2023;228,81;10;2288,1;Ativa
15295;2;6;12;36;13-06-2024;04-07-2024;112,29;21;2358,09;Cancelada
15296;5;15;13;1;12-07-2023;21-07-2023;383,95;9;3455,55;Finalizada
15297;17;49;92;11;20-07-2025;02-08-2025;119,53;13;1553,89;Finalizada
15298;10;30;37;19;15-02-2022;22-02-2022;353,03;7;2471,21;Cancelada
15299;1;1;19;22;15-07-2025;14-08-2025;316,72;30;9501,6;Finalizada
15300;22;66;82;17;03-09-2024;30-09-2024;108,14;27;2919,78;Cancelada
15301;10;29;10;27;25-12-2024;12-01-2025;226,19;18;4071,42;Ativa
15302;13;39;64;5;01-10-2023;24-10-2023;105,35;23;2423,05;Finalizada
15303;2;6;54;19;07-01-2022;01-02-2022;418,06;25;10451,5;Ativa
15304;3;9;65;8;23-03-2024;22-04-2024;118,85;30;3565,5;Finalizada
15305;2;4;23;42;31-03-2023;04-04-2023;105,36;4;421,44;Finalizada
15306;19;55;34;29;17-12-2025;30-12-2025;369,93;13;4809,09;Finalizada
15307;6;18;91;42;01-09-2025;09-09-2025;101,06;8;808,48;Finalizada
15308;27;79;72;24;28-07-2022;18-08-2022;414,4;21;8702,4;Finalizada
15309;6;16;9;5;30-09-2024;06-10-2024;118,99;6;713,94;Cancelada
15310;28;84;87;30;04-08-2025;10-08-2025;107,13;6;642,78;Cancelada
15311;17;50;62;45;14-04-2023;29-04-2023;340,34;15;5105,1;Finalizada
15312;9;25;53;8;06-10-2022;09-10-2022;118,92;3;356,76;Cancelada
15313;24;72;48;36;24-04-2024;18-05-2024;108,3;24;2599,2;Cancelada
15314;13;38;3;28;22-08-2023;20-09-2023;351,3;29;10187,7;Ativa
15315;27;81;44;39;01-04-2024;03-04-2024;343,35;2;686,7;Finalizada
15316;28;82;61;40;02-11-2024;25-11-2024;383,47;23;8819,81;Cancelada
15317;5;13;73;40;22-05-2024;05-06-2024;353,87;14;4954,18;Ativa
15318;20;58;26;43;06-02-2022;21-02-2022;310,73;15;4660,95;Ativa
15319;20;60;26;23;18-04-2022;11-05-2022;119,67;23;2752,41;Ativa
15320;24;71;85;39;21-02-2022;28-02-2022;382,7;7;2678,9;Cancelada
15321;10;28;37;30;08-04-2022;28-04-2022;107,06;20;2141,2;Finalizada
15322;21;62;14;40;29-01-2024;12-02-2024;399,7;14;5595,8;Ativa
15323;24;72;43;43;28-04-2024;20-05-2024;301,56;22;6634,32;Finalizada
15324;8;24;51;49;08-08-2024;09-08-2024;338,68;1;338,68;Finalizada
15325;21;63;50;39;20-04-2025;05-05-2025;382,44;15;5736,6;Ativa
15326;19;57;11;44;21-10-2024;22-10-2024;105,75;1;105,75;Finalizada
15327;19;55;22;17;25-08-2022;26-08-2022;101,1;1;101,1;Cancelada
15328;21;62;27;17;04-07-2022;30-07-2022;104,47;26;2716,22;Finalizada
15329;1;2;88;33;07-03-2023;17-03-2023;364,61;10;3646,1;Ativa
15330;22;66;100;50;05-06-2022;13-06-2022;229,64;8;1837,12;Cancelada
15331;19;55;22;25;11-09-2023;20-09-2023;108,22;9;973,98;Cancelada
15332;9;26;7;12;06-07-2022;03-08-2022;112,05;28;3137,4;Ativa
15333;6;16;91;17;08-07-2022;10-07-2022;106,34;2;212,68;Finalizada
15334;23;68;55;39;31-10-2024;07-11-2024;348,45;7;2439,15;Finalizada
15335;27;81;35;33;27-05-2025;14-06-2025;373,52;18;6723,36;Finalizada
15336;23;69;97;16;23-01-2023;30-01-2023;320,84;7;2245,88;Cancelada
15337;3;7;65;8;26-05-2022;15-06-2022;116,11;20;2322,2;Cancelada
15338;6;17;9;17;19-06-2023;29-06-2023;117,69;10;1176,9;Finalizada
15339;2;4;23;17;06-11-2023;16-11-2023;103,21;10;1032,1;Ativa
15340;3;8;65;46;17-06-2022;12-07-2022;110,92;25;2773,0;Finalizada
15341;3;7;81;44;14-02-2022;27-02-2022;102,94;13;1338,22;Finalizada
15342;6;17;91;46;27-05-2023;08-06-2023;101,09;12;1213,08;Ativa
15343;7;20;83;33;29-10-2025;20-11-2025;349,02;22;7678,44;Cancelada
15344;13;39;68;7;06-05-2023;27-05-2023;243,07;21;5104,47;Finalizada
15345;13;37;71;19;12-01-2023;10-02-2023;385,4;29;11176,6;Finalizada
15346;21;63;28;31;28-05-2024;06-06-2024;355,15;9;3196,35;Ativa
15347;19;57;31;8;27-02-2025;17-03-2025;112,01;18;2016,18;Ativa
15348;12;36;45;32;11-07-2024;19-07-2024;206,25;8;1650,0;Finalizada
15349;26;76;39;20;01-11-2023;08-11-2023;105,36;7;737,52;Ativa
15350;13;39;64;30;06-05-2024;05-06-2024;104,79;30;3143,7;Cancelada
15351;27;80;35;17;29-07-2025;04-08-2025;101,26;6;607,56;Finalizada
15352;23;69;36;46;16-06-2022;01-07-2022;114,85;15;1722,75;Cancelada
15353;14;40;1;24;11-12-2022;25-12-2022;403,97;14;5655,58;Ativa
15354;13;38;71;14;06-12-2024;24-12-2024;396,62;18;7139,16;Finalizada
15355;12;36;20;33;20-01-2022;11-02-2022;305,33;22;6717,26;Cancelada
15356;9;25;96;35;22-06-2024;03-07-2024;118,73;11;1306,03;Cancelada
15357;12;36;2;19;18-03-2023;06-04-2023;411,1;19;7810,9;Finalizada
15358;7;19;4;17;25-07-2023;27-07-2023;102,48;2;204,96;Cancelada
15359;13;39;64;7;18-01-2023;19-01-2023;185,62;1;185,62;Cancelada
15360;23;67;36;5;27-01-2023;05-02-2023;104,83;9;943,47;Cancelada
15361;13;39;32;6;03-09-2023;08-09-2023;245,15;5;1225,75;Finalizada
15362;2;6;12;1;07-01-2024;13-01-2024;393,31;6;2359,86;Ativa
15363;13;39;32;3;30-05-2023;12-06-2023;310,04;13;4030,52;Finalizada
15364;23;69;55;21;28-05-2022;08-06-2022;102,03;11;1122,33;Cancelada
15365;21;63;27;39;10-01-2022;24-01-2022;319,5;14;4473,0;Finalizada
15366;2;6;54;49;15-02-2023;28-02-2023;399,28;13;5190,64;Ativa
15367;20;58;26;37;04-06-2024;07-06-2024;113,02;3;339,06;Ativa
15368;8;24;51;33;17-03-2025;21-03-2025;351,17;4;1404,68;Ativa
15369;9;27;53;14;15-10-2022;31-10-2022;374,43;16;5990,88;Ativa
15370;22;66;63;19;09-09-2023;28-09-2023;380,29;19;7225,51;Ativa
15371;1;2;5;16;21-11-2022;21-12-2022;331,46;30;9943,8;Finalizada
15372;27;80;44;23;06-08-2023;03-09-2023;106,56;28;2983,68;Cancelada
15373;24;70;60;33;06-04-2024;25-04-2024;312,44;19;5936,36;Finalizada
15374;13;38;32;11;12-11-2022;30-11-2022;101,05;18;1818,9;Cancelada
15375;14;42;1;7;06-09-2024;21-09-2024;237,9;15;3568,5;Cancelada
15376;8;22;80;7;14-08-2023;04-09-2023;239,3;21;5025,3;Finalizada
15377;23;69;55;5;17-12-2024;19-12-2024;100,15;2;200,3;Ativa
15378;21;63;27;41;03-06-2024;06-06-2024;351,28;3;1053,84;Finalizada
15379;3;7;18;26;06-04-2023;02-05-2023;218,69;26;5685,94;Ativa
15380;27;80;29;39;06-05-2023;24-05-2023;343,71;18;6186,78;Ativa
15381;17;51;92;14;25-01-2025;30-01-2025;317,18;5;1585,9;Cancelada
15382;12;35;2;22;29-03-2024;04-04-2024;376,72;6;2260,32;Cancelada
15383;9;26;98;2;27-05-2023;25-06-2023;403,32;29;11696,28;Finalizada
15384;22;65;63;29;20-08-2022;25-08-2022;373,96;5;1869,8;Finalizada
15385;13;38;71;1;07-12-2022;23-12-2022;321,86;16;5149,76;Cancelada
15386;13;39;71;24;07-01-2022;12-01-2022;404,47;5;2022,35;Finalizada
15387;13;39;71;45;18-06-2023;03-07-2023;384,12;15;5761,8;Finalizada
15388;6;17;9;28;02-06-2025;07-06-2025;399,17;5;1995,85;Ativa
15389;7;19;83;33;08-10-2022;31-10-2022;381,36;23;8771,28;Cancelada
15390;19;55;22;33;25-02-2025;21-03-2025;380,49;24;9131,76;Cancelada
15391;14;40;67;33;26-05-2022;25-06-2022;358,76;30;10762,8;Ativa
15392;9;26;70;26;10-06-2023;20-06-2023;232,57;10;2325,7;Cancelada
15393;20;60;90;31;02-12-2023;04-12-2023;408,65;2;817,3;Cancelada
15394;5;15;46;35;18-03-2025;29-03-2025;100,23;11;1102,53;Cancelada
15395;5;14;13;29;28-05-2024;16-06-2024;345,64;19;6567,16;Ativa
15396;13;39;68;17;14-07-2024;03-08-2024;118,08;20;2361,6;Finalizada
15397;20;60;69;15;09-07-2024;19-07-2024;109,99;10;1099,9;Finalizada
15398;1;1;15;18;17-01-2024;05-02-2024;378,05;19;7182,95;Finalizada
15399;24;71;48;29;05-01-2023;12-01-2023;349,09;7;2443,63;Finalizada
15400;14;41;67;36;16-03-2025;17-03-2025;105,19;1;105,19;Cancelada
15401;27;79;49;21;07-05-2023;23-05-2023;106,36;16;1701,76;Finalizada
15402;22;66;82;46;27-08-2025;01-09-2025;111,82;5;559,1;Finalizada
15403;21;61;50;36;19-07-2025;14-08-2025;115,0;26;2990,0;Finalizada
15404;13;38;17;16;28-11-2024;19-12-2024;361,58;21;7593,18;Finalizada
15405;20;58;56;47;20-11-2023;14-12-2023;224,37;24;5384,88;Finalizada
15406;28;83;87;6;07-11-2024;06-12-2024;186,89;29;5419,81;Cancelada
15407;2;5;12;45;14-11-2024;16-11-2024;358,25;2;716,5;Ativa
15408;21;63;14;18;14-02-2023;14-03-2023;373,89;28;10468,92;Finalizada
15409;12;36;21;30;06-06-2025;18-06-2025;116,08;12;1392,96;Cancelada
15410;2;4;75;37;13-08-2024;27-08-2024;111,07;14;1554,98;Ativa
15411;2;6;54;35;03-04-2022;29-04-2022;111,32;26;2894,32;Ativa
15412;1;2;15;8;08-03-2024;14-03-2024;111,31;6;667,86;Finalizada
15413;20;58;90;8;11-11-2024;01-12-2024;101,78;20;2035,6;Finalizada
15414;12;34;52;18;04-03-2023;09-03-2023;385,55;5;1927,75;Ativa
15415;13;39;68;11;05-04-2023;16-04-2023;112,33;11;1235,63;Cancelada
15416;7;19;89;44;07-08-2022;13-08-2022;109,77;6;658,62;Finalizada
15417;13;37;68;48;22-02-2022;18-03-2022;301,41;24;7233,84;Finalizada
15418;12;34;21;42;28-03-2024;12-04-2024;115,72;15;1735,8;Cancelada
15419;9;27;70;1;13-12-2023;08-01-2024;349,3;26;9081,8;Ativa
15420;8;22;95;47;21-01-2024;07-02-2024;186,57;17;3171,69;Ativa
15421;12;35;21;43;12-04-2023;08-05-2023;375,29;26;9757,54;Ativa
15422;19;57;22;18;27-09-2022;12-10-2022;367,63;15;5514,45;Cancelada
15423;20;58;69;2;29-06-2023;03-07-2023;368,6;4;1474,4;Ativa
15424;12;36;38;46;01-12-2025;11-12-2025;101,94;10;1019,4;Finalizada
15425;21;63;28;7;11-01-2025;29-01-2025;247,17;18;4449,06;Finalizada
15426;8;22;95;35;28-08-2023;25-09-2023;107,07;28;2997,96;Finalizada
15427;13;37;64;27;22-01-2023;06-02-2023;223,99;15;3359,85;Cancelada
15428;11;31;59;32;05-02-2025;07-03-2025;217,72;30;6531,6;Finalizada
15429;13;37;64;18;01-08-2022;21-08-2022;351,29;20;7025,8;Finalizada
15430;1;3;41;22;27-05-2024;10-06-2024;362,48;14;5074,72;Finalizada
15431;19;56;34;31;09-06-2023;19-06-2023;377,4;10;3774,0;Cancelada
15432;8;22;80;8;17-05-2024;16-06-2024;109,51;30;3285,3;Finalizada
15433;14;42;1;17;20-09-2023;05-10-2023;109,57;15;1643,55;Cancelada
15434;13;38;77;46;18-12-2023;20-12-2023;112,08;2;224,16;Finalizada
15435;21;63;28;17;21-04-2025;19-05-2025;119,72;28;3352,16;Finalizada
15436;27;80;72;47;25-01-2025;21-02-2025;246,1;27;6644,7;Ativa
15437;20;58;26;9;22-11-2024;06-12-2024;115,65;14;1619,1;Cancelada
15438;11;31;59;32;14-07-2023;09-08-2023;199,36;26;5183,36;Finalizada
15439;19;56;11;13;30-10-2023;20-11-2023;229,96;21;4829,16;Ativa
15440;12;35;38;48;05-06-2025;14-06-2025;334,63;9;3011,67;Ativa
15441;5;15;13;33;24-05-2024;23-06-2024;328,78;30;9863,4;Cancelada
15442;21;61;50;2;23-08-2025;19-09-2025;391,98;27;10583,46;Cancelada
15443;13;38;64;46;03-10-2025;22-10-2025;107,79;19;2048,01;Cancelada
15444;17;49;62;50;17-07-2023;12-08-2023;246,53;26;6409,78;Ativa
15445;12;35;79;7;25-02-2023;14-03-2023;223,52;17;3799,84;Finalizada
15446;23;67;55;46;23-11-2022;24-11-2022;110,42;1;110,42;Cancelada
15447;24;70;94;38;13-09-2025;18-09-2025;316,54;5;1582,7;Finalizada
15448;21;61;14;7;26-05-2022;23-06-2022;249,8;28;6994,4;Ativa
15449;25;74;8;29;14-01-2024;31-01-2024;369,5;17;6281,5;Ativa
15450;22;64;63;3;05-07-2022;08-07-2022;391,33;3;1173,99;Cancelada
15451;14;41;1;40;18-08-2025;26-08-2025;368,64;8;2949,12;Ativa
15452;12;36;2;47;04-08-2022;08-08-2022;225,91;4;903,64;Ativa
15453;11;32;59;37;15-02-2022;01-03-2022;116,59;14;1632,26;Finalizada
15454;23;68;97;35;15-11-2023;07-12-2023;107,14;22;2357,08;Ativa
15455;5;13;24;4;09-10-2023;23-10-2023;107,29;14;1502,06;Finalizada
15456;7;21;89;37;11-06-2025;29-06-2025;111,22;18;2001,96;Ativa
15457;24;72;43;37;12-06-2023;05-07-2023;100,73;23;2316,79;Finalizada
15458;9;25;7;4;12-03-2022;24-03-2022;118,91;12;1426,92;Cancelada
15459;14;40;67;26;08-07-2022;02-08-2022;190,86;25;4771,5;Cancelada
15460;25;74;86;40;25-07-2025;13-08-2025;415,92;19;7902,48;Cancelada
15461;20;60;69;23;23-11-2024;06-12-2024;106,96;13;1390,48;Ativa
15462;24;72;47;27;26-05-2023;09-06-2023;191,04;14;2674,56;Finalizada
15463;12;35;45;11;22-05-2022;08-06-2022;114,31;17;1943,27;Ativa
15464;27;79;49;49;07-06-2023;28-06-2023;326,73;21;6861,33;Finalizada
15465;1;3;19;48;26-07-2025;14-08-2025;390,84;19;7425,96;Cancelada
15466;13;38;68;4;16-09-2023;20-09-2023;116,58;4;466,32;Finalizada
15467;27;81;44;16;23-10-2024;07-11-2024;353,39;15;5300,85;Ativa
15468;11;33;16;26;16-10-2025;01-11-2025;195,41;16;3126,56;Ativa
15469;7;21;89;1;23-01-2024;27-01-2024;314,31;4;1257,24;Ativa
15470;20;58;26;45;16-03-2023;15-04-2023;395,94;30;11878,2;Ativa
15471;28;82;61;28;30-01-2022;07-02-2022;355,94;8;2847,52;Finalizada
15472;23;67;55;10;21-10-2025;29-10-2025;113,69;8;909,52;Ativa
15473;23;69;36;13;27-12-2022;16-01-2023;221,87;20;4437,4;Cancelada
15474;9;26;70;7;13-10-2024;09-11-2024;223,39;27;6031,53;Finalizada
15475;21;63;50;42;11-01-2022;31-01-2022;113,84;20;2276,8;Ativa
15476;24;70;60;42;10-11-2025;22-11-2025;110,65;12;1327,8;Cancelada
15477;12;34;21;42;04-08-2024;03-09-2024;107,86;30;3235,8;Cancelada
15478;9;25;70;11;06-05-2022;12-05-2022;107,26;6;643,56;Cancelada
15479;21;61;50;25;07-01-2023;23-01-2023;111,15;16;1778,4;Ativa
15480;8;22;80;15;03-09-2022;27-09-2022;114,19;24;2740,56;Finalizada
15481;26;78;66;39;02-09-2025;24-09-2025;335,66;22;7384,52;Cancelada
15482;19;57;31;11;28-04-2024;03-05-2024;106,58;5;532,9;Ativa
15483;21;62;28;25;16-07-2025;13-08-2025;113,98;28;3191,44;Cancelada
15484;26;78;39;7;14-05-2024;05-06-2024;202,84;22;4462,48;Finalizada
15485;2;6;23;40;05-10-2022;04-11-2022;387,51;30;11625,3;Cancelada
15486;19;55;11;35;26-01-2023;06-02-2023;101,4;11;1115,4;Finalizada
15487;27;79;35;42;28-05-2022;19-06-2022;116,53;22;2563,66;Ativa
15488;24;72;47;33;05-06-2023;11-06-2023;339,57;6;2037,42;Ativa
15489;27;79;49;43;07-06-2023;28-06-2023;318,59;21;6690,39;Cancelada
15490;9;27;96;28;14-03-2022;10-04-2022;352,2;27;9509,4;Cancelada
15491;20;59;56;26;06-02-2022;08-03-2022;211,77;30;6353,1;Cancelada
15492;9;27;96;37;02-07-2024;16-07-2024;115,04;14;1610,56;Finalizada
15493;27;80;35;13;22-06-2024;12-07-2024;214,54;20;4290,8;Cancelada
15494;27;80;44;24;25-10-2025;23-11-2025;361,25;29;10476,25;Finalizada
15495;20;60;69;24;06-05-2025;15-05-2025;411,68;9;3705,12;Finalizada
15496;28;84;87;14;01-05-2024;31-05-2024;373,72;30;11211,6;Cancelada
15497;13;39;3;14;02-03-2023;22-03-2023;304,64;20;6092,8;Finalizada
15498;13;39;3;3;19-01-2025;04-02-2025;339,53;16;5432,48;Ativa
15499;23;68;55;18;19-04-2023;22-04-2023;390,23;3;1170,69;Finalizada
15500;17;50;25;32;24-07-2023;27-07-2023;190,81;3;572,43;Cancelada
15501;5;13;46;43;16-11-2023;02-12-2023;366,39;16;5862,24;Finalizada
15502;9;27;84;12;20-10-2022;03-11-2022;108,94;14;1525,16;Cancelada
15503;20;60;26;30;28-06-2022;02-07-2022;114,92;4;459,68;Finalizada
15504;25;75;6;36;01-01-2025;08-01-2025;109,95;7;769,65;Cancelada
15505;27;81;29;47;02-03-2022;06-03-2022;225,24;4;900,96;Finalizada
15506;13;38;64;22;10-06-2024;28-06-2024;363,64;18;6545,52;Finalizada
15507;2;5;23;27;03-07-2025;23-07-2025;182,06;20;3641,2;Finalizada
15508;1;2;41;3;27-02-2025;13-03-2025;385,75;14;5400,5;Cancelada
15509;7;20;89;12;31-10-2024;20-11-2024;114,03;20;2280,6;Ativa
15510;3;9;65;8;17-12-2024;30-12-2024;104,46;13;1357,98;Finalizada
15511;26;76;39;43;19-05-2024;21-05-2024;380,27;2;760,54;Finalizada
15512;26;77;42;13;23-07-2024;28-07-2024;196,27;5;981,35;Ativa
15513;24;70;85;46;03-01-2025;21-01-2025;116,07;18;2089,26;Cancelada
15514;9;26;98;47;21-04-2022;17-05-2022;223,88;26;5820,88;Ativa
15515;21;63;28;38;30-05-2022;27-06-2022;344,79;28;9654,12;Cancelada
15516;9;26;98;18;22-02-2022;22-03-2022;367,17;28;10280,76;Ativa
15517;25;74;8;20;04-12-2024;20-12-2024;109,25;16;1748,0;Ativa
15518;6;16;91;16;09-01-2025;20-01-2025;354,41;11;3898,51;Cancelada
15519;28;83;87;2;24-03-2025;14-04-2025;351,64;21;7384,44;Finalizada
15520;6;17;9;18;11-11-2023;29-11-2023;396,23;18;7132,14;Cancelada
15521;24;70;47;10;16-03-2022;09-04-2022;114,35;24;2744,4;Cancelada
15522;20;59;56;34;09-05-2024;25-05-2024;214,41;16;3430,56;Ativa
15523;11;33;16;48;04-05-2022;16-05-2022;328,82;12;3945,84;Cancelada
15524;5;14;13;5;16-05-2024;02-06-2024;106,22;17;1805,74;Cancelada
15525;10;29;10;14;02-01-2024;24-01-2024;348,14;22;7659,08;Finalizada
15526;23;68;97;29;15-06-2023;27-06-2023;363,29;12;4359,48;Finalizada
15527;7;21;4;15;22-01-2022;25-01-2022;104,88;3;314,64;Ativa
15528;17;50;62;36;18-12-2023;09-01-2024;113,53;22;2497,66;Cancelada
15529;25;75;86;8;11-11-2025;23-11-2025;114,38;12;1372,56;Finalizada
15530;13;38;77;31;18-02-2025;20-02-2025;395,12;2;790,24;Cancelada
15531;24;71;85;10;14-08-2024;22-08-2024;100,08;8;800,64;Ativa
15532;2;4;54;45;07-01-2022;05-02-2022;377,57;29;10949,53;Ativa
15533;3;8;65;41;24-04-2024;25-04-2024;303,43;1;303,43;Ativa
15534;5;15;46;29;20-02-2022;19-03-2022;354,25;27;9564,75;Ativa
15535;8;23;80;50;20-06-2025;09-07-2025;211,34;19;4015,46;Finalizada
15536;10;30;78;33;21-06-2023;26-06-2023;367,47;5;1837,35;Cancelada
15537;9;27;53;8;04-04-2024;25-04-2024;109,26;21;2294,46;Cancelada
15538;13;38;77;23;19-04-2025;26-04-2025;105,46;7;738,22;Cancelada
15539;17;50;92;36;17-02-2024;15-03-2024;100,93;27;2725,11;Ativa
15540;6;18;93;42;06-09-2025;13-09-2025;102,22;7;715,54;Ativa
15541;25;73;6;32;03-11-2025;08-11-2025;198,76;5;993,8;Ativa
15542;22;66;99;21;18-06-2023;01-07-2023;104,28;13;1355,64;Finalizada
15543;2;5;74;35;28-08-2025;31-08-2025;113,45;3;340,35;Ativa
15544;1;1;41;9;13-06-2022;08-07-2022;102,96;25;2574,0;Cancelada
15545;5;13;13;25;04-08-2024;15-08-2024;100,24;11;1102,64;Cancelada
15546;6;18;93;24;10-12-2022;22-12-2022;360,47;12;4325,64;Cancelada
15547;5;15;46;4;19-05-2024;22-05-2024;107,14;3;321,42;Ativa
15548;3;8;18;20;04-12-2025;19-12-2025;119,33;15;1789,95;Finalizada
15549;1;2;19;32;05-06-2025;08-06-2025;198,3;3;594,9;Finalizada
15550;10;30;10;39;15-06-2023;19-06-2023;330,88;4;1323,52;Finalizada
15551;25;73;76;24;19-01-2024;27-01-2024;392,53;8;3140,24;Cancelada
15552;12;36;20;27;07-09-2024;29-09-2024;196,81;22;4329,82;Finalizada
15553;10;28;37;39;27-02-2023;11-03-2023;374,2;12;4490,4;Cancelada
15554;12;36;20;9;23-01-2023;03-02-2023;115,1;11;1266,1;Cancelada
15555;21;63;28;25;15-12-2025;05-01-2026;103,78;21;2179,38;Finalizada
15556;24;70;43;34;30-07-2022;29-08-2022;234,88;30;7046,4;Ativa
15557;20;59;56;2;20-05-2023;01-06-2023;393,61;12;4723,32;Ativa
15558;12;34;21;44;25-06-2025;05-07-2025;113,71;10;1137,1;Finalizada
15559;8;23;40;46;05-07-2025;09-07-2025;100,95;4;403,8;Finalizada
15560;13;37;64;25;11-08-2022;28-08-2022;116,64;17;1982,88;Finalizada
15561;9;26;84;40;01-08-2025;20-08-2025;410,43;19;7798,17;Cancelada
15562;5;13;24;34;28-12-2023;07-01-2024;215,39;10;2153,9;Cancelada
15563;2;5;54;16;20-11-2025;01-12-2025;361,08;11;3971,88;Ativa
15564;1;3;30;49;21-11-2024;18-12-2024;322,94;27;8719,38;Ativa
15565;6;17;91;19;13-11-2024;21-11-2024;363,82;8;2910,56;Ativa
15566;17;50;25;11;14-05-2023;21-05-2023;108,59;7;760,13;Finalizada
15567;5;14;46;31;14-03-2023;18-03-2023;398,26;4;1593,04;Ativa
15568;25;73;6;23;26-06-2024;21-07-2024;104,23;25;2605,75;Finalizada
15569;13;37;17;31;14-12-2023;06-01-2024;352,4;23;8105,2;Ativa
15570;9;25;7;13;04-06-2025;03-07-2025;189,78;29;5503,62;Ativa
15571;3;9;81;27;29-05-2025;28-06-2025;247,3;30;7419,0;Finalizada
15572;9;26;84;50;03-04-2022;18-04-2022;183,28;15;2749,2;Cancelada
15573;5;13;46;34;25-11-2025;23-12-2025;243,64;28;6821,92;Ativa
15574;23;68;36;22;26-05-2023;17-06-2023;329,56;22;7250,32;Ativa
15575;2;5;54;50;12-10-2023;25-10-2023;200,12;13;2601,56;Ativa
15576;2;6;12;8;19-11-2024;10-12-2024;100,44;21;2109,24;Finalizada
15577;11;33;16;36;06-06-2023;27-06-2023;104,15;21;2187,15;Cancelada
15578;22;64;63;6;17-08-2025;06-09-2025;198,28;20;3965,6;Ativa
15579;2;6;54;5;14-01-2025;13-02-2025;113,03;30;3390,9;Finalizada
15580;1;2;41;24;25-07-2023;09-08-2023;391,85;15;5877,75;Ativa
15581;3;7;65;36;01-02-2024;27-02-2024;102,58;26;2667,08;Ativa
15582;5;13;73;42;04-02-2024;21-02-2024;100,75;17;1712,75;Finalizada
15583;13;39;32;34;08-12-2022;10-12-2022;224,2;2;448,4;Ativa
15584;13;37;17;4;28-04-2024;15-05-2024;113,62;17;1931,54;Ativa
15585;6;18;91;35;11-08-2024;08-09-2024;117,1;28;3278,8;Cancelada
15586;21;61;50;49;22-02-2022;16-03-2022;311,45;22;6851,9;Ativa
15587;2;6;75;39;01-11-2025;25-11-2025;301,84;24;7244,16;Ativa
15588;26;76;42;36;16-07-2024;06-08-2024;100,28;21;2105,88;Ativa
15589;13;39;77;11;12-06-2022;11-07-2022;116,07;29;3366,03;Cancelada
15590;23;68;97;44;11-08-2023;22-08-2023;116,2;11;1278,2;Cancelada
15591;17;51;25;18;29-05-2025;02-06-2025;355,76;4;1423,04;Cancelada
15592;17;49;92;40;07-12-2023;22-12-2023;401,41;15;6021,15;Cancelada
15593;20;58;90;41;22-03-2023;13-04-2023;328,3;22;7222,6;Ativa
15594;3;9;65;37;21-11-2025;18-12-2025;112,14;27;3027,78;Finalizada
15595;13;39;77;23;23-03-2025;27-03-2025;104,83;4;419,32;Cancelada
15596;19;56;11;22;22-07-2022;21-08-2022;311,12;30;9333,6;Ativa
15597;1;3;30;19;17-04-2022;15-05-2022;366,59;28;10264,52;Cancelada
15598;19;55;34;38;27-07-2022;26-08-2022;344,12;30;10323,6;Ativa
15599;3;8;65;27;14-06-2025;05-07-2025;205,77;21;4321,17;Finalizada
15600;19;57;34;48;29-12-2024;05-01-2025;344,74;7;2413,18;Ativa
15601;5;14;46;9;24-06-2023;22-07-2023;111,23;28;3114,44;Finalizada
15602;24;70;48;19;11-06-2025;16-06-2025;412,82;5;2064,1;Ativa
15603;19;57;11;35;14-07-2024;30-07-2024;113,1;16;1809,6;Cancelada
15604;20;58;56;29;15-06-2025;02-07-2025;377,66;17;6420,22;Finalizada
15605;22;65;82;29;22-08-2024;01-09-2024;359,52;10;3595,2;Cancelada
15606;20;60;69;8;29-05-2025;28-06-2025;108,58;30;3257,4;Ativa
15607;6;18;9;45;10-03-2024;14-03-2024;366,23;4;1464,92;Cancelada
15608;20;60;90;17;16-04-2025;23-04-2025;101,42;7;709,94;Cancelada
15609;26;78;42;15;30-12-2024;19-01-2025;104,07;20;2081,4;Cancelada
15610;26;77;39;37;17-01-2025;09-02-2025;110,97;23;2552,31;Ativa
15611;3;7;18;21;18-03-2025;23-03-2025;117,44;5;587,2;Cancelada
15612;1;3;19;31;26-08-2022;19-09-2022;383,72;24;9209,28;Cancelada
15613;3;7;18;13;27-04-2024;08-05-2024;246,99;11;2716,89;Finalizada
15614;26;77;66;9;24-04-2022;25-04-2022;116,3;1;116,3;Finalizada
15615;9;25;7;31;25-03-2023;22-04-2023;355,68;28;9959,04;Finalizada
15616;13;38;71;12;13-12-2024;03-01-2025;117,51;21;2467,71;Ativa
15617;3;8;65;44;30-06-2023;18-07-2023;107,64;18;1937,52;Finalizada
15618;6;17;9;42;24-05-2025;19-06-2025;109,03;26;2834,78;Finalizada
